driverId,raceId,finalPosition,gridPosition,points,qual1,qual2,qual3
7,33,10,10,0.0,00:01:18.5930000,00:01:18.1020000,00:01:20.1670000
7,34,13,8,0.0,00:01:36.2390000,00:01:35.4780000,00:01:38.8850000
7,35,14,9,0.0,00:01:12.4980000,00:01:12.0750000,00:01:14.1050000
8,1,15,7,0.0,00:01:25.8990000,00:01:25.3800000,00:01:27.1630000
8,2,14,7,0.0,00:01:35.4760000,00:01:34.4560000,00:01:36.1700000
8,3,10,8,0.0,00:01:36.1370000,00:01:35.8560000,00:01:38.0890000
8,4,6,10,3.0,00:01:33.1170000,00:01:32.8270000,00:01:35.3800000
8,5,-1,16,0.0,00:01:21.2910000,NULL,NULL
8,6,3,2,6.0,00:01:15.7460000,00:01:14.5140000,00:01:14.9270000
8,7,9,6,0.0,00:01:27.5560000,00:01:27.3870000,00:01:28.8150000
8,8,8,9,1.0,00:01:19.0100000,00:01:18.5660000,00:01:20.7150000
8,9,-1,9,0.0,00:01:31.8690000,00:01:41.7300000,00:01:34.7100000
8,10,2,7,8.0,00:01:21.5000000,00:01:20.6470000,00:01:22.4680000
8,11,3,6,6.0,00:01:38.8430000,00:01:38.7820000,00:01:40.1440000
8,12,1,6,10.0,00:01:45.5790000,00:01:44.9530000,00:01:46.6330000
8,13,3,3,6.0,00:01:23.3490000,00:01:23.4260000,00:01:24.5230000
8,14,10,12,0.0,00:01:47.2930000,00:01:47.1770000,NULL
8,15,4,5,5.0,00:01:31.2880000,00:01:31.0520000,00:01:32.9800000
8,16,6,5,3.0,00:01:23.0470000,00:01:21.3780000,00:01:20.1680000
8,17,12,11,0.0,00:01:41.1000000,00:01:40.7260000,NULL
8,18,8,15,1.0,00:01:26.1400000,NULL,NULL
8,19,1,2,10.0,00:01:35.6450000,00:01:34.1880000,00:01:36.2300000
8,20,2,4,8.0,00:01:32.6520000,00:01:31.9330000,00:01:33.4180000
8,21,1,1,10.0,00:01:20.7010000,00:01:20.7840000,00:01:21.8130000
8,22,3,4,6.0,00:01:26.4570000,00:01:26.0500000,00:01:27.9360000
8,23,9,2,0.0,00:01:15.7170000,00:01:15.4040000,00:01:15.8150000
8,24,-1,3,0.0,00:01:17.3010000,00:01:17.3640000,00:01:18.7350000
8,25,2,1,8.0,00:01:15.1330000,00:01:15.1610000,00:01:16.4490000
8,26,4,3,5.0,00:01:20.3700000,00:01:19.9710000,00:01:21.7060000
8,27,6,6,3.0,00:01:15.2010000,00:01:14.9490000,00:01:16.3890000
8,28,3,6,6.0,00:01:20.0060000,00:01:19.5460000,00:01:21.5160000
8,29,-1,4,0.0,00:01:38.7030000,00:01:38.2290000,00:01:39.4880000
8,30,18,4,0.0,00:01:46.9600000,00:01:46.2980000,00:01:47.9920000
8,31,9,14,0.0,00:01:35.9650000,00:01:37.5220000,NULL
8,32,15,3,0.0,00:01:44.2820000,00:01:44.2320000,00:01:45.6170000
8,33,3,2,6.0,00:01:18.1600000,00:01:17.7330000,00:01:18.6440000
8,34,3,2,6.0,00:01:35.9830000,00:01:35.3550000,00:01:36.6450000
8,35,3,3,6.0,00:01:12.0830000,00:01:11.9500000,00:01:12.8250000
8,36,1,1,10.0,00:01:26.6440000,00:01:25.6440000,00:01:26.0720000
8,37,3,3,6.0,00:01:35.1380000,00:01:34.6870000,00:01:35.4790000
8,38,3,3,6.0,00:01:33.1610000,00:01:31.8120000,00:01:33.1310000
8,39,-1,3,0.0,00:01:21.8020000,00:01:20.7410000,00:01:21.7230000
8,40,8,16,1.0,00:01:16.2510000,NULL,NULL
8,41,5,4,4.0,00:01:16.4680000,00:01:16.5920000,00:01:16.4110000
8,43,1,3,10.0,00:01:14.8720000,00:01:14.8280000,00:01:15.2570000
8,44,1,2,10.0,00:01:19.7530000,00:01:19.2520000,00:01:20.0990000
8,45,-1,1,0.0,00:01:31.5220000,00:01:31.2370000,00:01:31.4500000
8,46,2,3,8.0,00:01:20.4350000,00:01:20.1070000,00:01:20.4100000
8,47,2,3,8.0,00:01:27.2940000,00:01:26.9020000,00:01:27.5460000
8,48,3,5,6.0,00:01:22.6730000,00:01:22.3690000,00:01:23.1830000
8,49,1,1,10.0,00:01:46.2420000,00:01:45.0700000,00:01:45.9940000
8,50,3,3,6.0,00:01:25.3900000,00:01:24.9880000,00:01:25.5160000
8,51,1,2,10.0,00:01:35.6920000,00:01:35.3810000,00:01:36.0440000
8,52,1,3,10.0,00:01:13.0160000,00:01:12.1610000,00:01:12.3220000
8,53,3,22,6.0,NULL,NULL,NULL
8,54,-1,6,0.0,00:01:34.6670000,00:01:34.3510000,00:01:34.9830000
8,55,2,4,8.0,00:01:27.1930000,00:01:26.1610000,00:01:25.8220000
8,56,5,8,4.0,00:01:24.2590000,00:01:23.1900000,00:01:24.1580000
8,57,4,5,5.0,00:01:31.2630000,00:01:30.2030000,00:01:30.9330000
8,58,5,9,4.0,00:01:16.6130000,00:01:15.4220000,00:01:16.0150000
8,59,-1,3,0.0,00:01:13.8870000,00:01:13.5320000,00:01:14.1400000
8,60,3,2,6.0,00:01:21.6480000,00:01:20.4970000,00:01:20.3970000
8,61,3,3,6.0,00:01:15.3760000,00:01:15.2730000,00:01:15.3860000
8,63,5,6,4.0,00:01:16.1540000,00:01:15.7420000,00:01:16.2810000
8,64,3,1,6.0,00:01:15.2140000,00:01:14.4100000,00:01:14.0700000
8,65,-1,1,0.0,00:01:20.0800000,00:01:19.7040000,00:01:19.5990000
8,66,-1,7,0.0,00:01:28.2360000,00:01:27.2020000,00:01:27.8660000
8,67,2,1,8.0,00:01:21.9940000,00:01:21.3490000,00:01:21.4840000
8,68,-1,5,0.0,00:01:44.9090000,00:01:45.6220000,00:01:45.7540000
8,69,5,11,4.0,00:01:32.0800000,00:01:30.8270000,NULL
8,70,5,2,4.0,00:01:12.0350000,00:01:11.3860000,00:01:11.2990000
8,71,8,10,1.0,00:01:44.9970000,00:01:30.5610000,NULL
8,72,9,6,0.0,00:01:32.8390000,00:01:36.6440000,NULL
8,73,3,9,6.0,00:01:30.5940000,00:01:32.9300000,NULL
8,74,-1,1,0.0,00:01:19.8860000,00:01:22.9940000,NULL
8,75,1,1,10.0,00:01:14.8190000,00:01:16.6020000,NULL
8,76,1,1,10.0,00:01:13.6440000,00:01:16.6810000,NULL
8,77,11,2,0.0,00:01:30.1970000,NULL,NULL
8,78,1,7,10.0,00:01:15.9230000,NULL,NULL
8,80,2,13,8.0,00:01:14.5590000,NULL,NULL
8,81,3,12,6.0,00:01:19.9320000,NULL,NULL
8,82,-1,1,0.0,00:01:14.3200000,NULL,NULL
8,83,1,4,10.0,00:01:20.8910000,NULL,NULL
8,84,1,1,10.0,00:01:26.7970000,NULL,NULL
8,85,4,11,5.0,00:01:20.8780000,NULL,NULL
8,86,1,2,10.0,00:01:46.4400000,NULL,NULL
8,87,2,5,8.0,00:01:12.7810000,NULL,NULL
8,88,1,17,10.0,00:02:02.3090000,NULL,NULL
8,89,2,3,8.0,00:01:34.4880000,NULL,NULL
8,90,-1,10,0.0,00:01:26.2970000,NULL,NULL
8,91,-1,5,0.0,00:01:34.1640000,NULL,NULL
8,92,-1,19,0.0,NULL,NULL,NULL
8,93,8,20,1.0,NULL,NULL,NULL
8,94,11,13,0.0,00:01:17.4450000,NULL,NULL
8,95,-1,5,0.0,00:01:14.5920000,NULL,NULL
8,96,-1,4,0.0,00:01:29.1370000,NULL,NULL
8,97,5,8,4.0,00:01:13.5950000,NULL,NULL
8,99,7,9,2.0,00:01:14.3460000,NULL,NULL
8,100,2,1,8.0,00:01:18.2330000,NULL,NULL
8,101,-1,3,0.0,00:01:13.6900000,NULL,NULL
8,102,-1,10,0.0,00:01:20.5700000,NULL,NULL
8,103,1,10,10.0,00:01:59.6350000,NULL,NULL
8,104,-1,7,0.0,00:01:20.8770000,NULL,NULL
8,105,3,2,6.0,00:01:34.1780000,NULL,NULL
8,106,6,12,3.0,00:01:36.8200000,NULL,NULL
8,107,2,3,8.0,00:01:10.8920000,NULL,NULL
8,108,3,15,6.0,00:01:29.4700000,NULL,NULL
8,109,1,7,10.0,00:01:37.8580000,NULL,NULL
8,110,2,4,8.0,00:01:13.8660000,NULL,NULL
8,111,2,6,8.0,00:01:23.1480000,NULL,NULL
8,112,-1,20,0.0,NULL,NULL,NULL
8,113,2,2,8.0,00:01:09.1890000,NULL,NULL
8,114,2,2,8.0,00:01:15.2950000,NULL,NULL
8,115,6,20,3.0,NULL,NULL,NULL
8,116,-1,1,0.0,00:01:31.5230000,NULL,NULL
8,117,4,4,5.0,00:01:15.5330000,NULL,NULL
8,118,3,3,6.0,00:01:21.6950000,NULL,NULL
8,119,-1,5,0.0,00:01:15.8740000,NULL,NULL
8,120,2,7,8.0,00:01:22.7420000,NULL,NULL
8,121,4,4,5.0,00:01:21.4660000,NULL,NULL
8,123,2,8,8.0,00:01:33.2720000,NULL,NULL
8,125,-1,5,0.0,00:01:36.4680000,NULL,NULL
8,140,3,4,4.0,00:01:32.1970000,NULL,NULL
8,860,7,17,6.0,00:01:27.7580000,NULL,NULL
8,861,5,10,10.0,00:01:37.9610000,00:01:36.7150000,00:01:36.4610000
8,862,14,4,0.0,00:01:36.8500000,00:01:35.9210000,00:01:35.8980000
8,863,2,11,18.0,00:01:34.5520000,00:01:33.7890000,NULL
8,864,3,4,15.0,00:01:23.4060000,00:01:22.8560000,00:01:22.4870000
8,865,9,8,2.0,00:01:15.8890000,00:01:15.3220000,00:01:15.1990000
8,866,8,12,4.0,00:01:14.9950000,00:01:14.7340000,NULL
8,867,2,5,18.0,00:01:39.4640000,00:01:38.5310000,00:01:38.5130000
8,868,5,6,10.0,00:01:47.3090000,00:01:56.4690000,00:01:53.2900000
8,869,3,10,15.0,00:01:15.6930000,00:01:39.7290000,00:01:45.8110000
8,870,2,5,18.0,00:01:22.2340000,00:01:21.5830000,00:01:21.7300000
8,871,3,3,15.0,00:01:49.5460000,00:01:48.4140000,00:01:48.2050000
8,872,5,7,10.0,00:01:25.1510000,00:01:24.7420000,00:01:24.8550000
8,873,6,12,8.0,00:01:48.1690000,00:01:48.2610000,NULL
8,874,6,7,8.0,00:01:32.2210000,00:01:31.8260000,00:01:32.2080000
8,875,5,5,10.0,00:01:38.8870000,00:01:38.2270000,00:01:37.6250000
8,876,7,7,6.0,00:01:26.7400000,00:01:26.1010000,00:01:26.2360000
8,877,1,4,25.0,00:01:42.2220000,00:01:41.5320000,00:01:41.2600000
8,879,10,8,1.0,00:01:16.4320000,00:01:13.6980000,00:01:13.2980000
8,880,1,7,25.0,00:01:45.5450000,00:01:37.5170000,00:01:28.7380000
8,881,7,10,6.0,00:01:36.9590000,00:01:36.6400000,00:01:52.9700000
8,882,2,2,18.0,00:01:37.0460000,00:01:35.6590000,00:01:34.7610000
8,883,2,8,18.0,00:01:33.8270000,00:01:33.1460000,00:01:33.3270000
8,884,2,4,18.0,00:01:22.2100000,00:01:21.6760000,00:01:21.1770000
8,885,10,5,1.0,00:01:25.8350000,00:01:16.0400000,00:01:14.8220000
8,886,9,10,2.0,00:01:24.4510000,00:01:28.6670000,00:01:27.4320000
8,887,5,8,10.0,00:01:31.4000000,00:01:31.5920000,00:01:30.9620000
8,888,2,4,18.0,00:01:30.6760000,00:01:29.8520000,00:01:29.8920000
8,890,2,6,18.0,00:01:20.8670000,00:01:20.2430000,00:01:19.8510000
8,891,-1,8,0.0,00:02:01.1510000,00:01:48.2960000,00:02:03.3900000
8,892,11,11,0.0,00:01:24.8190000,00:01:24.6100000,NULL
8,893,3,13,15.0,00:01:45.5220000,00:01:44.6580000,NULL
8,894,2,9,18.0,00:01:38.3410000,00:01:38.1810000,00:01:38.8220000
8,895,5,9,10.0,00:01:32.3770000,00:01:31.6620000,00:01:31.6840000
8,896,7,6,6.0,00:01:25.8190000,00:01:25.1910000,00:01:25.2480000
8,897,-1,22,0.0,00:01:41.2760000,00:01:40.9710000,00:01:40.5420000
8,900,7,11,6.0,00:01:32.4390000,00:01:44.4940000,NULL
8,901,12,6,0.0,00:01:59.2570000,00:02:01.5320000,00:02:01.2180000
8,902,10,5,1.0,00:01:35.2340000,00:01:34.9250000,00:01:34.3680000
8,903,8,11,4.0,00:01:58.2790000,00:01:56.8600000,NULL
8,904,7,6,6.0,00:01:28.3080000,00:01:27.3350000,00:01:27.1040000
8,905,12,6,0.0,00:01:17.9020000,00:01:17.3980000,00:01:17.3890000
8,906,10,10,1.0,00:01:17.0130000,00:01:16.2450000,00:01:16.2140000
8,907,10,8,1.0,00:01:10.2850000,00:01:09.6570000,00:01:10.7950000
8,908,-1,18,0.0,00:01:46.6840000,NULL,NULL
8,909,11,12,0.0,00:01:18.5340000,00:01:18.2730000,NULL
8,910,6,16,8.0,00:01:26.7920000,NULL,NULL
8,911,4,8,12.0,00:02:09.8850000,00:02:08.6460000,00:02:08.7800000
8,912,9,11,2.0,00:01:26.6890000,00:01:26.1100000,NULL
8,913,8,7,4.0,00:01:46.6850000,00:01:46.3590000,00:01:46.1700000
8,914,12,10,0.0,00:01:34.9840000,00:01:34.7710000,00:01:34.5480000
8,915,9,8,2.0,00:01:40.0980000,00:01:39.8380000,00:01:39.7710000
8,917,7,10,6.0,00:01:11.1930000,00:01:11.1880000,00:01:11.0990000
8,918,10,7,2.0,00:01:42.4390000,00:01:42.1680000,00:01:42.2360000
8,926,-1,5,0.0,00:01:29.7540000,00:01:27.8070000,00:01:27.7900000
8,927,4,11,12.0,00:01:40.4150000,00:01:42.1730000,NULL
8,928,4,6,12.0,00:01:37.7900000,00:01:37.1090000,00:01:37.2320000
8,929,2,4,18.0,00:01:34.5680000,00:01:33.5400000,00:01:33.2270000
8,930,5,7,10.0,00:01:26.6370000,00:01:26.0160000,00:01:26.4140000
8,931,6,6,8.0,00:01:17.6600000,00:01:16.4400000,00:01:16.4270000
8,932,4,3,12.0,00:01:16.2590000,00:01:15.3480000,00:01:15.0140000
8,933,-1,14,0.0,00:01:12.8670000,NULL,NULL
8,934,8,5,4.0,00:01:33.4260000,00:01:33.9110000,00:01:33.3790000
8,936,-1,5,0.0,00:01:23.5960000,00:01:23.4600000,00:01:23.0200000
8,937,7,16,6.0,00:01:49.2880000,NULL,NULL
8,938,5,2,10.0,00:01:24.6620000,00:01:23.7570000,00:01:23.6310000
8,939,3,3,15.0,00:01:46.4670000,00:01:45.1400000,00:01:44.6670000
8,940,4,6,12.0,00:01:34.1710000,00:01:33.3610000,00:01:33.3470000
8,941,8,5,4.0,00:01:39.2070000,00:01:38.2240000,00:01:38.3480000
8,943,-1,19,0.0,00:01:21.4220000,00:01:22.4940000,NULL
8,944,4,4,12.0,00:01:12.1850000,00:01:12.2430000,00:01:12.1440000
8,945,3,3,15.0,00:01:42.5000000,00:01:41.6120000,00:01:41.0510000
8,948,-1,4,0.0,00:01:26.5790000,00:01:25.6150000,00:01:25.0330000
8,949,2,4,18.0,00:01:31.6850000,00:01:30.5590000,00:01:30.2440000
8,950,5,3,10.0,00:01:37.3470000,00:01:36.1180000,00:01:35.9720000
8,951,3,3,15.0,00:01:36.9760000,00:01:36.7410000,00:01:36.6630000
8,952,2,5,18.0,00:01:23.7960000,00:01:23.5040000,00:01:23.1130000
8,953,-1,11,0.0,00:01:15.4990000,00:01:14.7890000,00:01:14.7320000
8,954,6,6,8.0,00:01:14.4770000,00:01:13.8490000,00:01:13.5790000
8,955,4,4,12.0,00:01:44.9360000,00:01:44.5330000,00:01:44.2690000
8,956,3,4,15.0,00:01:07.2400000,00:01:06.9400000,00:01:09.9010000
8,957,5,5,10.0,00:01:31.3260000,00:01:31.3850000,00:01:30.8810000
8,958,6,14,8.0,00:01:36.8530000,00:01:25.4350000,NULL
8,959,6,5,8.0,00:01:15.7520000,00:01:15.2420000,00:01:15.1420000
8,960,9,3,2.0,00:01:47.9120000,00:01:47.6640000,00:01:46.9100000
8,961,4,4,12.0,00:01:23.2170000,00:01:22.5680000,00:01:22.0650000
8,962,4,5,12.0,00:01:44.9640000,00:01:44.1590000,00:01:43.5400000
8,963,4,6,12.0,00:01:34.5560000,00:01:33.9030000,00:01:33.6320000
8,964,5,8,10.0,00:01:31.6740000,00:01:31.4060000,00:01:30.9490000
8,966,6,6,8.0,00:01:19.5540000,00:01:19.9360000,00:01:19.3760000
8,967,-1,3,0.0,00:01:12.1000000,00:01:12.3010000,00:01:11.4040000
8,968,6,4,8.0,00:01:40.3380000,00:01:39.6290000,00:01:39.6040000
8,969,4,4,12.0,00:01:24.3520000,00:01:23.3760000,00:01:23.0330000
8,970,5,4,10.0,00:01:33.3410000,00:01:32.1810000,00:01:32.1400000
8,971,4,5,12.0,00:01:30.9880000,00:01:29.8430000,00:01:29.5670000
8,972,3,2,15.0,00:01:34.9530000,00:01:33.6630000,00:01:33.2530000
8,973,-1,4,0.0,00:01:20.7420000,00:01:20.6210000,00:01:19.4390000
8,974,2,1,18.0,00:01:13.1170000,00:01:12.2310000,00:01:12.1780000
8,975,7,4,6.0,00:01:13.5480000,00:01:12.5800000,00:01:12.2520000
8,976,14,3,0.0,00:01:42.6780000,00:01:42.0900000,00:01:41.6930000
8,977,5,3,10.0,00:01:05.1480000,00:01:05.0040000,00:01:04.7790000
8,978,3,2,15.0,00:01:40.4550000,00:01:28.9920000,00:01:27.1470000
8,979,2,2,18.0,00:01:17.3640000,00:01:17.2070000,00:01:16.4440000
8,980,4,4,12.0,00:01:44.7290000,00:01:43.7000000,00:01:43.2700000
8,981,5,5,10.0,00:01:38.2350000,00:01:37.0310000,00:01:37.9870000
8,982,-1,4,0.0,00:01:43.3280000,00:01:40.5250000,00:01:40.0690000
8,983,-1,0,0.0,00:01:32.2590000,00:01:30.9260000,00:01:30.1210000
8,984,5,10,10.0,00:01:29.1630000,00:01:29.0790000,00:01:28.4980000
8,986,3,5,15.0,00:01:18.1480000,00:01:17.5340000,00:01:17.2380000
8,987,3,3,15.0,00:01:09.4050000,00:01:09.1160000,00:01:08.5380000
8,988,4,5,12.0,00:01:37.4530000,00:01:37.3020000,00:01:36.9850000
8,989,3,2,15.0,00:01:23.0960000,00:01:22.5070000,00:01:21.8280000
8,990,-1,2,0.0,00:01:28.9510000,00:01:28.5150000,00:01:28.1010000
8,991,3,2,15.0,00:01:32.4740000,00:01:32.2860000,00:01:31.1820000
8,992,2,6,18.0,00:01:42.5380000,00:01:42.5100000,00:01:42.4900000
8,993,-1,4,0.0,00:01:17.4830000,00:01:17.0710000,00:01:16.6120000
8,994,4,4,12.0,00:01:12.6390000,00:01:11.3910000,00:01:11.2660000
8,995,6,5,8.0,00:01:11.7250000,00:01:11.6200000,00:01:11.0950000
8,996,3,6,15.0,00:01:31.5670000,00:01:30.7720000,00:01:31.0570000
8,997,2,3,18.0,00:01:04.2340000,00:01:03.9750000,00:01:03.6600000
8,998,3,3,15.0,00:01:27.5490000,00:01:26.4830000,00:01:25.9900000
8,999,3,3,15.0,00:01:12.5050000,00:01:12.3360000,00:01:11.5470000
8,1000,3,3,15.0,00:01:17.5260000,00:01:32.7620000,00:01:36.1860000
8,1001,-1,6,0.0,00:01:42.5850000,00:01:41.5330000,00:02:02.6710000
8,1002,2,1,18.0,00:01:20.7220000,00:01:19.8460000,00:01:19.1190000
8,1003,5,5,10.0,00:01:38.5340000,00:01:37.1940000,00:01:36.7940000
8,1004,4,4,12.0,00:01:33.3410000,00:01:33.0650000,00:01:32.2370000
8,1005,5,4,10.0,00:01:29.6310000,00:01:28.5950000,00:01:29.5210000
8,1007,3,6,15.0,00:01:16.4460000,00:01:15.9960000,00:01:15.3300000
8,1008,3,4,15.0,00:01:08.4520000,00:01:08.0280000,00:01:07.4560000
8,1009,-1,4,0.0,00:01:37.0100000,00:01:36.7350000,00:01:35.3650000
8,1010,8,9,4.0,00:01:22.9660000,00:01:22.3490000,00:01:22.3140000
8,1011,7,8,6.0,00:01:29.9590000,00:01:29.4710000,00:01:29.0220000
8,1012,9,13,2.0,00:01:34.1250000,00:01:33.4190000,NULL
8,1013,10,0,1.0,NULL,NULL,NULL
8,1014,14,14,0.0,00:01:18.1320000,00:01:17.7880000,NULL
8,1015,17,14,0.0,00:01:11.9930000,00:01:12.1150000,NULL
8,1016,15,16,0.0,00:01:12.2300000,NULL,NULL
8,1017,7,12,6.0,00:01:30.9720000,00:01:30.5330000,NULL
8,1018,9,6,2.0,00:01:04.6150000,00:01:04.0560000,00:01:04.1660000
8,1019,8,12,4.0,00:01:26.5580000,00:01:26.5460000,NULL
8,1020,12,5,0.0,00:01:13.0660000,00:01:12.5190000,00:01:12.5380000
8,1021,7,10,6.0,00:01:16.5060000,00:01:16.5180000,00:01:16.0410000
8,1022,16,6,0.0,00:01:45.8420000,00:01:44.1400000,00:01:44.5570000
8,1023,15,0,0.0,00:01:20.6340000,00:01:20.5150000,NULL
8,1024,-1,12,0.0,00:01:39.4540000,00:01:38.8580000,NULL
8,1025,13,15,0.0,00:01:34.8400000,NULL,NULL
8,1026,12,13,0.0,00:01:29.6360000,00:01:29.3580000,NULL
8,1027,-1,14,0.0,00:01:17.2250000,00:01:16.9670000,NULL
8,1029,4,8,12.0,00:01:09.2760000,00:01:08.8580000,00:01:08.9840000
8,1030,13,17,0.0,00:01:38.3830000,NULL,NULL
8,1031,-1,19,0.0,00:01:05.2240000,NULL,NULL
8,1032,11,16,0.0,00:01:21.1400000,NULL,NULL
8,1033,15,20,0.0,00:01:16.6140000,NULL,NULL
8,1034,17,16,0.0,00:01:27.3660000,NULL,NULL
8,1035,15,20,0.0,00:01:28.4930000,NULL,NULL
8,1036,14,14,0.0,00:01:17.7970000,00:01:17.3860000,NULL
8,1037,12,16,0.0,00:01:43.7430000,NULL,NULL
8,1038,13,14,0.0,00:01:21.0100000,00:01:20.9260000,NULL
8,1039,9,13,2.0,00:01:17.0590000,00:01:16.8540000,NULL
8,1040,14,19,0.0,00:01:35.2670000,NULL,NULL
8,1041,12,19,0.0,00:01:27.8170000,NULL,NULL
8,1042,11,16,0.0,00:01:18.2010000,NULL,NULL
8,1043,9,18,2.0,00:01:15.9530000,NULL,NULL
8,1044,15,8,0.0,00:02:01.2490000,00:01:53.7930000,00:01:52.7450000
8,1045,15,17,0.0,00:01:29.8100000,NULL,NULL
8,1046,14,18,0.0,00:00:54.9630000,NULL,NULL
8,1047,12,15,0.0,00:01:37.5550000,NULL,NULL
8,1051,14,16,0.0,00:01:23.1560000,NULL,NULL
8,1052,11,14,0.0,00:01:31.5470000,00:01:31.2380000,NULL
8,1053,13,16,0.0,00:01:15.9740000,NULL,NULL
8,1054,-1,15,0.0,00:01:19.7480000,00:01:19.8120000,NULL
8,1055,12,17,0.0,00:01:18.9170000,NULL,NULL
8,1056,11,14,0.0,00:01:11.8990000,00:01:11.6420000,NULL
8,1057,10,14,1.0,00:01:42.9230000,00:01:42.5870000,NULL
8,1058,11,18,0.0,00:01:05.4290000,NULL,NULL
8,1059,17,17,0.0,00:01:33.3540000,NULL,NULL
8,1060,15,16,0.0,00:01:05.0090000,NULL,NULL
8,1061,15,13,0.0,00:01:28.0620000,NULL,NULL
8,1062,10,13,1.0,00:01:17.5530000,00:01:17.5640000,NULL
8,1063,18,0,0.0,00:02:04.4520000,NULL,NULL
8,1066,8,13,4.0,00:01:49.5860000,NULL,NULL
8,1067,12,17,0.0,00:01:27.5250000,NULL,NULL
8,1070,8,10,4.0,00:01:17.6060000,00:01:17.9580000,NULL
8,1071,12,0,0.0,00:01:09.5980000,00:01:09.5030000,NULL
8,1072,15,12,0.0,00:01:28.8560000,00:01:28.8850000,NULL
8,1073,-1,18,0.0,00:01:24.7790000,NULL,NULL
9,1,14,4,0.0,00:01:25.9220000,00:01:25.1520000,00:01:26.9140000
9,2,-1,6,0.0,00:01:35.1660000,00:01:34.5620000,00:01:36.1060000
9,3,13,17,0.0,00:01:36.9660000,NULL,NULL
9,4,18,13,0.0,00:01:33.4950000,00:01:33.4870000,NULL
9,5,11,10,0.0,00:01:20.9310000,00:01:20.4080000,00:01:22.6850000
9,6,-1,17,0.0,00:01:16.4050000,NULL,NULL
9,7,7,10,2.0,00:01:27.7880000,00:01:27.4550000,00:01:29.3570000
9,8,13,12,0.0,00:01:19.7300000,00:01:19.3080000,NULL
9,9,14,16,0.0,00:01:32.1900000,NULL,NULL
9,10,13,18,0.0,00:01:21.9010000,NULL,NULL
9,11,8,10,1.0,00:01:38.8060000,00:01:38.7470000,00:01:40.5120000
9,12,4,5,5.0,00:01:45.6550000,00:01:44.5570000,00:01:46.5860000
9,13,-1,13,0.0,00:01:24.0010000,00:01:23.8660000,NULL
9,14,8,7,1.0,00:01:47.6150000,00:01:46.8130000,00:01:49.5140000
9,15,9,9,0.0,00:01:31.4170000,00:01:32.3410000,NULL
9,16,2,8,8.0,00:01:23.0720000,00:01:21.1470000,00:01:20.6310000
9,17,10,7,0.0,00:01:40.5200000,00:01:40.5450000,00:01:41.9920000
9,18,-1,2,0.0,00:01:26.1030000,00:01:25.3150000,00:01:26.8690000
9,19,2,4,8.0,00:01:35.7940000,00:01:34.8110000,00:01:36.7270000
9,20,3,1,6.0,00:01:32.8930000,00:01:31.7450000,00:01:33.0960000
9,21,4,4,5.0,00:01:21.4230000,00:01:20.5970000,00:01:22.0650000
9,22,4,5,5.0,00:01:26.7610000,00:01:26.1290000,00:01:28.3900000
9,23,2,5,8.0,00:01:15.9770000,00:01:15.4830000,00:01:16.1710000
9,24,1,2,10.0,00:01:17.4710000,00:01:17.6790000,00:01:18.4980000
9,25,5,5,4.0,00:01:15.6870000,00:01:15.7230000,00:01:17.0370000
9,26,-1,10,0.0,00:01:20.4440000,00:01:19.7880000,NULL
9,27,7,7,2.0,00:01:15.9850000,00:01:15.1090000,00:01:16.5210000
9,28,8,4,1.0,00:01:20.0530000,00:01:19.7760000,00:01:21.2810000
9,29,3,3,6.0,00:01:38.3470000,00:01:38.0500000,00:01:39.3920000
9,30,6,8,3.0,00:01:47.0930000,00:01:46.4940000,00:01:48.7630000
9,31,3,11,6.0,00:01:35.5530000,00:01:36.6970000,NULL
9,32,11,4,0.0,00:01:44.7400000,00:01:44.5190000,00:01:45.7790000
9,33,2,6,8.0,00:01:18.6840000,00:01:17.9310000,00:01:18.9790000
9,34,6,11,3.0,00:01:36.5030000,00:01:35.8140000,NULL
9,35,11,13,0.0,00:01:12.3810000,00:01:12.3000000,NULL
9,36,-1,5,0.0,00:01:26.6960000,00:01:25.8820000,00:01:27.3470000
9,37,18,7,0.0,00:01:35.2940000,00:01:34.7390000,00:01:36.8390000
9,38,6,6,3.0,00:01:33.3480000,00:01:32.2920000,00:01:33.7100000
9,39,4,5,5.0,00:01:21.9410000,00:01:21.3810000,00:01:22.2530000
9,40,5,8,4.0,00:01:17.5840000,00:01:15.5760000,00:01:16.9550000
9,41,-1,8,0.0,00:01:17.2670000,00:01:16.3680000,00:01:16.9930000
9,43,4,4,5.0,00:01:15.7780000,00:01:15.0660000,00:01:15.4930000
9,44,4,5,5.0,00:01:20.2940000,00:01:20.0540000,00:01:20.4010000
9,45,7,5,2.0,00:01:31.9610000,00:01:31.4440000,00:01:32.1230000
9,46,5,7,4.0,00:01:20.3660000,00:01:20.7030000,00:01:20.8760000
9,47,8,5,1.0,00:01:27.9970000,00:01:27.2530000,00:01:27.7220000
9,48,5,6,4.0,00:01:23.0880000,00:01:22.4000000,00:01:23.4460000
9,49,9,14,0.0,00:01:46.7070000,00:01:45.8850000,00:01:46.9960000
9,50,7,9,2.0,00:01:26.3000000,00:01:25.5300000,00:01:27.2250000
9,51,-1,9,0.0,00:01:36.3090000,00:01:36.1160000,00:01:38.4720000
9,52,5,7,4.0,00:01:13.0850000,00:01:12.6410000,00:01:13.1290000
9,65,-1,9,0.0,00:01:20.8910000,00:01:20.2560000,00:01:22.0490000
